Days,PANDEM2 Outputs.confirmed cases,Hospital.total in hospital,Hospital.hospital admissions,Hospital.hospital discharges,Hospital.ICU admissions,Hospital.ICU discharges,Hospital.deaths in hospital,Hospital Resources.Beds,Hospital Resources.occupied ward beds,Hospital.physical ward beds available,Hospital.expected beds freed,Hospital.Patients Waiting for Ward Bed,Hospital.In Ward Overflow,Hospital.physical ward beds needed,Hospital.physical ward beds gap,Hospital Resources.max available nurses,Hospital Resources.Absent Nurses,Hospital Resources.Nurses,Hospital Resources.occupied nurses,Hospital Resources.available nurses,Hospital Resources.expected nurses freed,Hospital Resources.total nurses needed for incoming patients,Hospital Resources.nurses gap,Hospital Resources.extra staff needed for overflow patients,Hospital Resources.staffed ward beds available,Hospital Resources.staffed ward beds needed,Hospital Resources.staffed ward beds gap,Hospital.ward admissions,Hospital.moving to ward overflow,Hospital Resources.ICU Beds,Hospital Resources.occupied ICU beds,Hospital.physical ICU beds available,Hospital.expected ICU beds freed,Hospital.Patients Waiting for ICU,Hospital.In ICU Overflow,Hospital.physical ICU beds needed,Hospital.physical ICU beds gap,Hospital Resources.max available ICU nurses,Hospital Resources.Absent ICU Nurses,Hospital Resources.ICU Nurses,Hospital Resources.occupied ICU nurses,Hospital Resources.available ICU nurses,Hospital Resources.expected ICU nurses freed,Hospital Resources.total ICU nurses needed for incoming patients,Hospital Resources.ICU nurses gap,Ventilators.ventilators in stock,Ventilators.ventilators in use,Ventilators.ventilators available,Ventilators.expected ventilators freed,Ventilators.ventilators needed for incoming ICU patients,Ventilators.gap in ventilators,Hospital Resources.staffed equipped ICU beds available,Hospital Resources.staffed equipped ICU beds needed,Hospital Resources.staffed equipped ICU beds gap,Hospital.moving to ICU overflow,Hospital.at risk of dying from lack of ICU,PPE.PPE,PPE.PPE needed,PPE.PPE gap,PPE.total PPE used,PPE.interrupted PPE supply,Hospital.Total needed ICU,Hospital.Total ICU admissions,Hospital.Total needed Ward Bed,Hospital.Total Ward admissions,Hospital.Potential deaths due to lack of ICU,Hospital.total deaths,Hospital.peak ICU demand,Hospital.peak demand ICU beds,Hospital.peak demand ICU nurses,Hospital.peak demand ventilators,Hospital.peak ward demand,Hospital.peak demand ward beds,Hospital.peak demand nurses,Hospital.peak demand PPE,Hospital Resources.activate surge strategy 1,Hospital Resources.activate surge strategy 2,PPE.activate surge strategy 3,Hospital Resources.activate surge strategy 4
107,25278.40558,8217.741511,641.349603,1145.971915,138.8600372,114.7275042,162.7794875,10000,4799.882364,5200.117636,1736.156777,737.5070356,17.48698019,754.9940158,0,2500,7.021494156,2492.978506,959.9764729,1533.002033,347.2313554,150.9988032,0,3.497396037,5200.117636,754.9940158,0,737.5070356,0,4000,2520,1475.994907,286.2595802,138.8600372,0,138.8600372,0,2000,5.617195324,1994.382805,1262.002547,732.3802581,143.1297901,69.4300186,0,2000,1413.442852,586.5571478,160.3053649,77.76162083,0,1333.683058,138.8600372,0,0,0,44117.4328,12212.03921,0,685544.1185,0,12190.30045,12051.44042,90615.14826,86720.0052,0,7082.247716,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
108,22762.67719,7635.165454,574.7229383,1054.874696,126.6444898,109.6908776,154.6025402,10000,4418.323335,5581.676665,1637.425037,663.5294478,13.46887378,676.9983216,0,2500,6.553280251,2493.44672,883.6646669,1609.782053,327.4850074,135.3996643,0,2.693774755,5581.676665,676.9983216,0,663.5294478,0,4000,2410,1586.800692,278.498701,126.6444898,0,126.6444898,0,2000,5.242624201,1994.757376,1206.599654,788.1577217,139.2493505,63.32224489,0,2000,1351.391613,648.6083874,155.9592725,70.92091428,0,1436.727964,126.6444898,0,0,0,44015.19638,11444.93115,0,697394.4077,0,12311.14928,12184.50479,91355.83296,87534.66748,0,7241.189832,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
109,20459.26199,7080.171604,514.2560842,968.6303718,115.2646981,104.6157999,146.5064165,10000,4057.090562,5942.909438,1539.141182,595.8947092,10.37403593,606.2687451,0,2500,6.096091749,2493.903908,811.4181125,1682.485796,307.8282364,121.253749,0,2.074807187,5942.909438,606.2687451,0,595.8947092,0,4000,2300,1698.452402,270.1512197,115.2646981,0,115.2646981,0,2000,4.876873399,1995.123127,1150.773799,844.3493275,135.0756098,57.63234903,0,2000,1288.866655,711.1333451,151.284683,64.54823091,0,1540.032193,115.2646981,0,0,0,43892.03373,10705.39005,0,708490.2795,0,12421.01071,12305.74601,92026.82409,88273.29335,0,7391.988413,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
110,18357.57299,6553.871673,459.5241892,887.4295798,104.7074077,99.54193967,138.5410089,10000,3716.982533,6283.017467,1442.203408,534.2687386,7.990320745,542.2590593,0,2500,5.653020592,2494.346979,743.3965066,1750.950473,288.4406815,108.4518119,0,1.598064149,6283.017467,542.2590593,0,534.2687386,0,4000,2190,1810.077327,261.3166296,104.7074077,0,104.7074077,0,2000,4.522416474,1995.477584,1094.961336,900.5162472,130.6583148,52.35370385,0,2000,1226.356697,773.6433033,146.3373126,58.63614831,0,1642.822528,104.7074077,0,0,0,43752.42855,9995.816793,0,718860.4893,0,12520.70193,12415.99452,92633.95743,88942.05267,0,7534.74833,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
111,16445.92865,6056.827291,410.100406,811.3529907,94.94988192,94.50444785,130.7484844,10000,3398.337134,6601.662866,1347.372969,478.2880938,6.154328557,484.4424224,0,2500,5.226561224,2494.773439,679.6674268,1815.106012,269.4745938,96.88848447,0,1.230865711,6601.662866,484.4424224,0,478.2880938,0,4000,2079.097853,1920.902147,252.0911124,94.94988192,0,94.94988192,0,2000,4.181248979,1995.818751,1039.548926,956.2698247,126.0455562,47.47494096,0,2000,1164.294797,835.7052025,141.1710229,53.17193387,0,1744.421831,94.94988192,0,0,0,43600.43235,9317.898893,0,728535.8514,0,12611.01274,12516.06286,93182.72783,89546.80371,0,7669.620687,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
112,14712.02311,5589.138371,365.5647724,740.3909009,85.96214762,89.53401923,123.1637769,10000,3101.113721,6898.886279,1255.279312,427.5738742,4.740205206,432.3140794,0,2500,4.818647792,2495.181352,620.2227442,1874.958608,251.0558624,86.46281588,0,0.948041041,6898.886279,432.3140794,0,427.5738742,0,4000,1969.748423,2030.251577,242.5663631,85.96214762,0,85.96214762,0,2000,3.854918233,1996.145082,984.8742116,1011.27087,121.2831815,42.98107381,0,2000,1103.059117,896.940883,135.8371633,48.13880267,0,1844.246511,85.96214762,0,0,0,43439.67038,8672.704227,0,737548.5693,0,12692.69938,12606.73723,93678.27601,90093.06611,0,7796.795319,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
113,13143.30436,5150.52508,325.5107609,674.4609876,77.70895113,84.65703968,115.8151476,10000,2824.967487,7175.032513,1166.427968,381.7427541,3.651014922,385.3937691,0,2500,4.430700041,2495.5693,564.9934974,1930.575803,233.2855935,77.07875381,0,0.730202984,7175.032513,385.3937691,0,381.7427541,0,4000,1862.454873,2137.545127,232.8286708,77.70895113,0,77.70895113,0,2000,3.544560033,1996.45544,931.2274364,1065.228004,116.4143354,38.85447557,0,2000,1042.974729,957.0252712,130.3840557,43.51701263,0,1941.802369,77.70895113,0,0,0,43273.3416,8060.770816,0,745931.6587,0,12766.48024,12688.77129,94125.38514,90586.00636,0,7916.493821,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
114,11727.27073,4740.402162,289.5499038,613.4240924,70.15142738,79.8957984,108.7247865,10000,2569.31557,7430.68443,1081.210332,340.415504,2.812095549,343.2275996,0,2500,4.063674699,2495.936325,513.863114,1982.073211,216.2420663,68.64551992,0,0.56241911,7430.68443,343.2275996,0,340.415504,0,4000,1757.707565,2242.292435,222.9582387,70.15142738,0,70.15142738,0,2000,3.250939759,1996.74906,878.8537824,1117.895278,111.4791194,35.07571369,0,2000,984.3162362,1015.683764,124.8566137,39.28479933,0,2036.679245,70.15142738,0,0,0,43104.21693,7482.19065,0,753718.458,0,12833.03302,12762.88159,94528.48492,91030.43339,0,8028.96315,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
115,10451.69657,4357.945019,257.3148608,557.098004,63.24849714,75.26874703,101.9094266,10000,2333.394781,7666.605219,999.9145887,303.2233654,2.165940579,305.389306,0,2500,3.718119601,2496.28188,466.6789562,2029.602924,199.9829177,61.07786119,0,0.433188116,7666.605219,305.389306,0,303.2233654,0,4000,1655.912435,2344.087565,213.0287208,63.24849714,0,63.24849714,0,2000,2.97449568,1997.025504,827.9562174,1169.069287,106.5143604,31.62424857,0,2000,927.3109635,1072.689037,119.2960837,35.4191584,0,2128.544857,63.24849714,0,0,0,42934.64282,6936.686417,0,760942.2178,0,12892.99317,12829.74467,94891.66122,91430.80183,0,8134.469847,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
116,9304.798053,4002.147444,228.4612519,505.2692905,56.95801412,70.7907897,95.38095344,10000,2116.311164,7883.688836,922.7371821,269.8126348,1.668257181,271.480892,0,2500,3.394228309,2496.605772,423.2622328,2073.343539,184.5474364,54.2961784,0,0.333651436,7883.688836,271.480892,0,269.8126348,0,4000,1557.397373,2442.602627,203.1069527,56.95801412,0,56.95801412,0,2000,2.715382647,1997.284617,778.6986867,1218.585931,101.5534763,28.47900706,0,2000,872.1425291,1127.857471,113.7398935,31.89648791,0,2217.138151,56.95801412,0,0,0,42766.55578,6423.680525,0,767635.7658,0,12946.95344,12889.99543,95218.66971,91791.22104,0,8233.294861,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
117,8275.349415,3671.871242,202.6685312,457.7032903,51.23768762,66.47359072,89.1469951,10000,1917.081844,8082.918156,849.7943536,239.8477842,1.284929997,241.1327142,0,2500,3.091893437,2496.908107,383.4163688,2113.491738,169.9588707,48.22654285,0,0.256985999,8082.918156,241.1327142,0,239.8477842,0,4000,1462.418996,2537.581004,193.2528498,51.23768762,0,51.23768762,0,2000,2.47351475,1997.526485,731.2094979,1266.316987,96.6264249,25.61884381,0,2000,818.9546377,1181.045362,108.2215959,28.69310507,0,2302.262425,51.23768762,0,0,0,42601.51021,5942.356267,0,773831.2349,0,12995.46414,12944.22646,95512.95219,92115.46838,0,8325.728984,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
118,7352.7589,3365.888234,179.6401316,414.1524077,46.04580779,62.32588932,83.21148231,10000,1734.669771,8265.330229,781.1333893,213.0134085,0.989682596,214.0030911,0,2500,2.810757342,2497.189243,346.9339541,2150.255289,156.2266779,42.80061821,0,0.197936519,8265.330229,214.0030911,0,213.0134085,0,4000,1371.169565,2628.830435,183.5194476,46.04580779,0,46.04580779,0,2000,2.248605873,1997.751394,685.5847825,1312.166612,91.75972378,23.02290389,0,2000,767.8549564,1232.145044,102.7708906,25.78565236,0,2383.778454,46.04580779,0,0,0,42440.71815,5491.711294,0,779559.8503,0,13039.0341,12992.98829,95777.65467,92407.00523,0,8412.068859,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
119,6527.112676,3082.915273,159.1030713,374.3628815,41.34180081,58.35381244,77.57517173,10000,1568.012069,8431.987931,716.743306,189.0152525,0.762276266,189.7775288,0,2500,2.550259236,2497.449741,313.6024139,2183.847327,143.3486612,37.95550576,0,0.152455253,8431.987931,189.7775288,0,189.0152525,0,4000,1283.783874,2716.216126,173.9530585,41.34180081,0,41.34180081,0,2000,2.040207389,1997.959793,641.8919369,1356.067856,86.97652927,20.6709004,0,2000,718.9189693,1281.081031,97.41371278,23.15140845,0,2461.597756,41.34180081,0,0,0,42285.09667,5070.603785,0,784851.7659,0,13078.13204,13036.79024,96015.64621,92668.99493,0,8492.613527,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
120,5789.193745,2821.642981,140.807173,338.0802051,37.08663976,54.56117919,72.23612841,10000,1416.042744,8583.957256,656.5647961,167.5805324,0.587122688,168.1676551,0,2500,2.309678116,2497.690322,283.2085488,2214.481773,131.3129592,33.63353102,0,0.117424538,8583.957256,168.1676551,0,167.5805324,0,4000,1200.345942,2799.654058,164.5935234,37.08663976,0,37.08663976,0,2000,1.847742493,1998.152258,600.1729711,1397.979286,82.29676172,18.54331988,0,2000,672.1937276,1327.806272,92.17237312,20.76851826,0,2535.676153,37.08663976,0,0,0,42135.31741,4677.791854,0,789735.9439,0,13113.18839,13076.10175,96229.53821,92904.32165,0,8567.661489,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
121,5130.481826,2580.758964,124.5240191,305.0533741,33.24313504,50.94979179,67.19016529,10000,1277.710467,8722.289533,600.4993148,148.4577265,0.452215379,148.9099419,0,2500,2.088171174,2497.911829,255.5420935,2242.369735,120.099863,29.78198838,0,0.090443076,8722.289533,148.9099419,0,148.4577265,0,4000,1120.895419,2879.104581,155.4745342,33.24313504,0,33.24313504,0,2000,1.670536939,1998.329463,560.4477097,1437.881753,77.7372671,16.62156752,0,2000,627.7014349,1372.298565,87.06573915,18.61615562,0,2606.007686,33.24313504,0,0,0,41991.85308,4311.966795,0,794240.0707,0,13144.5972,13111.35407,96421.70338,93115.60962,0,8637.50822,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
122,4543.139099,2358.966202,110.0457368,275.0381315,29.77612588,47.51970969,62.43123955,10000,1151.992174,8848.007826,548.417253,131.4159821,0.348306671,131.7642888,0,2500,1.884807585,2498.115192,230.3984348,2267.716758,109.6834506,26.35285776,0,0.069661334,8848.007826,131.7642888,0,131.4159821,0,4000,1045.433613,2954.566387,146.6240103,29.8,0,29.77612588,0,2000,1.507846068,1998.492154,522.7168066,1475.775347,73.31200514,14.88806294,0,2000,585.4428234,1414.557177,82.1,16.67463049,0,2672.618968,29.77612588,0,0,0,41855.01723,3971.78081,0,798390.5035,0,13172.71832,13142.9422,96594.29428,93305.24227,0,8702.444105,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
123,4019.985829,2154.997327,97.1836859,247.799368,26.65259185,44.26950438,57.95180658,10000,1037.903112,8962.096888,500.1651771,116.2442526,0.268273798,116.5125264,0,2500,1.698597765,2498.301402,207.5806224,2290.72078,100.0330354,23.3,0,0.05365476,8962.096888,116.5125264,0,116.2442526,0,4000,973.9290963,3026.070904,138.0645111,26.7,0,26.65259185,0,2000,1.358878212,1998.641122,486.9645481,1511.676574,69.03225554,13.32629593,0,2000,545.4002939,1454.599706,77.3,14.92545144,0,2735.563986,26.65259185,0,0,0,41724.99594,3655.869859,0,802212.2428,0,13197.87956,13171.22697,96749.26115,93475.38087,0,8762.752757,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
124,3554.469051,1967.625406,85.76710505,223.1128197,23.84170086,41.19649366,53.74313338,10000,934.5039567,9065.496043,455.5721544,102.750257,0.206630641,102.9568876,0,2500,1.528518259,2498.471482,186.9007913,2311.57069,91.11443088,20.6,0,0.041326128,9065.496043,102.9568876,0,102.750257,0,4000,906.3228606,3093.677139,129.8136701,23.8,0,23.84170086,0,2000,1.222814608,1998.777185,453.1614303,1545.615755,64.90683503,11.92085043,0,2000,507.5408019,1492.459198,72.7,13.35135248,0,2794.919381,23.84170086,0,0,0,41601.87161,3362.872248,0,805728.9242,0,13220.37892,13196.53722,96888.36881,93627.98252,0,8818.709661,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
125,3140.626836,1795.67181,75.64175698,200.7661904,21.31480746,38.29695495,49.7955737,10000,840.9055095,9159.09449,414.4552043,90.75933236,0.159151666,90.91848403,0,2500,1.373532592,2498.626467,168.1811019,2330.445366,82.89104087,18.2,0,0.031830333,9159.09449,90.91848403,0,90.75933236,0,4000,842.5330088,3157.466991,121.8846384,21.3,0,21.31480746,0,2000,1.098826074,1998.901174,421.2665044,1577.63467,60.94231922,10.65740373,0,2000,471.8184849,1528.181515,68.3,11.93629218,0,2850.780201,21.31480746,0,0,0,41485.64059,3091.443534,0,808962.8289,0,13240.48681,13219.172,97013.21255,93764.81719,0,8870.581121,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
126,2773.050081,1638.011669,66.66860175,180.5598102,19.0454135,35.56631744,46.09880762,10000,756.2714563,9243.728544,376.6239308,80.11323328,0.122582268,80.23581554,0,2500,1.232608387,2498.767392,151.2542913,2347.5131,75.32478616,16.04716311,0,0.024516454,9243.728544,80.23581554,0,80.11323328,0,4000,782.4589838,3217.541016,114.2865283,19,0,19.0454135,0,2000,0.98608671,1999.013913,391.2294919,1607.784421,57.14326413,9.522706752,0,2000,438.1770309,1561.822969,64,10.66543156,0,2903.256116,19.0454135,0,0,0,41376.22672,2840.268265,0,811934.9065,0,13258.44811,13239.4027,97125.23311,93887.48385,0,8918.62346,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
127,2446.843291,1493.577361,58.722519,162.3069243,17.00910061,32.99933401,42.64204847,10000,679.8195781,9320.180422,341.8844039,70.66891828,0.094415678,70.76333396,0,2500,1.104731155,2498.895269,135.9639156,2362.931353,68.37688078,14.2,0,0.0189,9320.180422,70.76333396,0,70.66891828,0,4000,725.9853483,3274.014652,107.0248469,17,0,17.00910061,0,2000,0.883784924,1999.116215,362.9926741,1636.123541,53.51242343,8.504550306,0,2000,406.551795,1593.448205,59.9,9.525096343,0,2952.46807,17.00910061,0,0,0,41273.49293,2608.069034,0,814664.8081,0,13274.48431,13257.4752,97225.7305,93997.42555,0,8963.082446,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
128,2157.585475,1361.360409,51.6910924,145.8336945,15.18344267,30.59023341,39.41422,10000,610.8217569,9389.178243,310.0423621,62.29735343,0.072721124,62.37007456,0,2500,0.988915123,2499.011085,122.1643514,2376.846734,62.00847242,12.5,0,0.0145,9390,62.37007456,0,62.29735343,0,4000,672.985135,3327.014865,100.1019163,15.2,0,15.18344267,0,2000,0.791132099,1999.208868,336.4925675,1662.7163,50.05095814,7.591721337,0,2000,376.8716756,1623.128324,56.1,8.502727898,0,2998.545353,15.18344267,0,0,0,41177.25199,2393.613275,0,817170.928,0,13288.79537,13273.61192,97315.87685,94095.94347,0,9004.192911,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
129,1901.291918,1240.412119,45.47346511,130.9789806,13.54790475,28.33285409,36.40410679,10000,548.6030601,9451.39694,280.9058089,54.88235325,0.05601148,54.93836473,0,2500,0.884211482,2499.115789,109.720612,2389.395177,56.18116178,11,0,0.0112,9450,54.93836473,0,54.88235325,0,4000,623.3227899,3376.67721,93.51727287,13.5,0,13.54790475,0,2000,0.707369185,1999.292631,311.661395,1687.631236,46.75863643,6.773952375,0,2000,349.0607623,1650.939238,52.4,7.58682666,0,3041.623054,13.54790475,0,0,0,41087.27726,2195.718161,0,819470.451,0,13301.56163,13288.01373,97396.72829,94184.20991,0,9042.178535,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
130,1674.377417,1129.843228,39.97927028,117.5939586,12.08373355,26.22076085,33.60048061,10000,492.5401406,9507.459859,254.2870762,48.31947352,0.043141328,48.36261485,0,2500,0.78971442,2499.210286,98.50802812,2400.702257,50.85741524,9.67,0,0.00863,9510,48.36261485,0,48.31947352,0,4000,576.8567386,3420,87.26804369,12.1,0,12.08373355,0,2000,0.631771536,1999.368228,288.4283693,1710.939859,43.63402184,6.041866774,0,2000,323.0397736,1676.960226,48.9,6.766890787,0,3081.839877,12.08373355,0,0,0,41003.31317,2013.253936,0,821579.4037,0,13312.94555,13300.86181,97469.23575,94263.28024,0,9077.251767,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
131,1473.621336,1028.822783,35.12763848,105.5416205,10.77384355,24.24734559,30.99220555,10000,442.0591435,9557.940857,230.0044242,42.51496494,0.033228442,42.54819338,0,2500,0.704565278,2499.295435,88.41182869,2410.883606,46.00088484,8.51,0,0.00665,9560,42.54819338,0,42.51496494,0,4000,533.441603,3470,81.34929726,10.8,0,10.77384355,0,2000,0.563652222,1999.436348,266.7208015,1732.715546,40.67464863,5.386921773,0,2000,298.7272977,1701.272702,45.6,6.033352386,0,3119.336266,10.77384355,0,0,0,40925.08504,1845.145953,0,823512.7084,0,13323.09324,13312.3194,97534.25501,94334.10402,0,9109.613861,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
132,1296.134702,936.5764654,30.84628134,94.69619495,9.602701904,22.40591365,28.56832423,10000,396.6332773,9603.366723,207.8832425,37.38479277,0.025593309,37.41038608,0,2500,0.627955127,2499.372045,79.32665545,2420.045389,41.5766485,7.48,0,0.00512,9600,37.41038608,0,37.38479277,0,4000,492.9301002,3510,75.75436752,9.6,0,9.602701904,0,2000,0.502364102,1999.497636,246.4650501,1753.032586,37.87718376,4.801350952,0,2000,276.0408561,1723.959144,42.4,5.377513066,0,3154.252839,9.602701904,0,0,0,40852.3076,1690.375669,0,825284.2395,0,13332.13606,13322.53336,97592.55581,94397.53499,0,9139.455014,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
133,1139.329488,852.3844786,27.07064932,84.94251653,8.556214532,20.68975695,26.31812756,10000,355.7801739,9644.219826,187.7569122,32.85372473,0.019712555,32.87343728,0,2500,0.55912606,2499.440874,71.15603479,2428.284839,37.55138244,6.57,0,0.00394,9640,32.9,0,32.85372473,0,4000,455,3540,70.4751502,8.56,0,8.56,0,2000,0.447300848,1999.552699,227.5873264,1771.965373,35.2375751,4.278107266,0,2000,254.8978056,1745.102194,39.5,4.791480138,0,3186.729069,8.556214532,0,0,0,40784.69198,1547.98078,0,826906.8787,0,13340.19193,13331.63572,97644.83012,94454.34037,0,9166.954579,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
134,1000.890097,775.579161,23.74316073,76.17536856,7.621615109,19.09221546,24.23121009,10000,319.0591353,9680.940865,169.4673834,28.85448737,0.015183062,28.86967043,0,2500,0.497371427,2499.502629,63.81182706,2435.690802,33.89347668,5.77,0,0.00304,9680,28.9,0,28.85448737,0,4000,420,3580,65.50237194,7.62,0,7.62,0,2000,0.397897142,1999.602103,210.0143701,1789.587733,32.75118597,3.810807554,0,2000,235.2160945,1764.783906,36.7,4.268104461,0,3216.902203,7.621615109,0,0,0,40721.95069,1417.054694,0,828392.5721,0,13347.36667,13339.74505,97691.69975,94505.20924,0,9192.281333,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
135,878.7470354,705.5424023,20.81249809,68.2988169,6.787358294,17.60672805,22.29751289,10000,286.068343,9713.931657,152.8655164,25.32698944,0.011694343,25.33868378,0,2500,0.442035246,2499.557965,57.21366861,2442.344296,30.57310329,5.07,0,0.00234,9710,25.3,0,25.32698944,0,4000,387,3610,60.82583244,6.79,0,6.79,0,2000,0.353628197,1999.646372,193.6740086,1805.972363,30.41291622,3.393679147,0,2000,216.9148896,1783.08511,34.1,3.800920645,0,3244.906387,6.787358294,0,0,0,40663.80114,1296.745465,0,829752.3845,0,13353.75509,13346.96773,97733.72325,94550.76023,0,9215.593812,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
136,771.052732,641.7029545,18.23296789,61.22554894,6.043018027,16.22687407,20.50735563,10000,256.4420898,9743.55791,137.8112291,22.2176099,0.009007252,22.22661716,0,2500,0.392510958,2499.607489,51.28841796,2448.319071,27.56224583,4.45,0,0.0018,9740,22.2,0,22.2176099,0,4000,357,3640,56.4346209,6.04,0,6.04,0,2000,0.314008766,1999.685991,178.4956148,1821.190376,28.21731045,3.021509014,0,2000,199.9150886,1800.084911,31.6,3.384090095,0,3270.871963,6.043018027,0,0,0,40609.96765,1186.254326,0,830996.5541,0,13359.44214,13353.39912,97771.40211,94591.54847,0,9237.040665,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
137,676.1593903,583.5336986,15.96391937,54.87622795,5.379191452,14.94640668,18.85145953,10000,229.8480752,9770.151925,124.1734882,19.47854745,0.006937592,19.48548505,0,2500,0.348239694,2499.65176,45.96961503,2453.682145,24.83469763,3.9,0,0.00139,9770,19.5,0,19.47854745,0,4000,329,3670,52.31730778,5.38,0,5.38,0,2000,0.278591755,1999.721408,164.4104734,1835.310935,26.15865389,2.689595726,0,2000,184.1397303,1815.86027,29.3,3.012347213,0,3294.924932,5.379191452,0,0,0,40560.18271,1084.833906,0,832134.5443,0,13364.50384,13359.12465,97805.18649,94628.07191,0,9256.761049,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
138,592.5987854,530.548916,13.96921814,49.17887043,4.787408792,13.75927901,17.32096241,10000,205.9847976,9794.015202,111.8301763,17.06722801,0.005343493,17.0725715,0,2500,0.308708195,2499.691292,41.19695952,2458.494332,22.36603526,3.41,0,0.00107,9790,17.1,0,17.06722801,0,4000,303,3700,48.46211332,4.79,0,4.79,0,2000,0.246966556,1999.753033,151.3520691,1848.400964,24.23105666,2.393704396,0,2000,169.5143174,1830.485683,27.1,2.680948924,0,3317.186547,4.787408792,0,0,0,40514.18772,991.7862364,0,833175.0949,0,13369.0082,13364.22079,97835.48028,94660.77703,0,9274.885036,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
139,519.063879,482.3016052,12.21677024,44.06825158,4.260049288,12.65966407,15.90742723,10000,184.5790642,9815.420936,100.6678634,14.94576641,0.004115681,14.94988209,0,2500,0.27344647,2499.726554,36.91581284,2462.810741,20.13357268,2.99,0,0.000823,9820,14.9,0,14.94576641,0,4000,279,3720,44.8570546,4.26,0,4.26,0,2000,0.218757176,1999.781243,139.2563048,1860.524938,22.4285273,2.130024644,0,2000,155.9670613,1844.032939,25.1,2.385627601,0,3337.773016,4.260049288,0,0,0,40471.73354,906.4605934,0,834126.2695,0,13373.016,13368.75595,97862.64582,94690.06402,0,9291.534033,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
